isbn,genre_id,genre,sub_genre_id,sub_genre,programing_language,title,author,published_at,price,is_stock,url
9784774183886,06,プログラミング・システム開発,0602,Java,Python,科学技術計算のためのPython入門,中久喜健司　著,2016-09-22,3200,1,http://gihyo.jp/book/2016/978-4-7741-8388-6
9784774152196,03,Webサイト制作,0302,Flash・ActionScript,-,デザインの学校これからはじめるFlashの本,林拓也　著，ロクナナワークショップ　監修,2012-08-10,1880,1,http://gihyo.jp/book/2012/978-4-7741-5219-6
9784774149929,03,Webサイト制作,0302,Flash・ActionScript,-,ActionScript 3.0 パフォーマンスチューニング,野中文雄　著,2012-02-10,3200,0,http://gihyo.jp/book/2012/978-4-7741-4992-9
9784774149103,03,Webサイト制作,0302,Flash・ActionScript,-,デザインの学校これからはじめるActionScriptの本,林拓也　著，ロクナナワークショップ　監修,2011-12-10,2380,0,http://gihyo.jp/book/2012/978-4-7741-4910-3
9784774189321,09,資格試験（一般）・大学受験,0903,危険物・電気・設備（乙4・消防など）,-,らくらく突破衛生管理者 第1種・第2種 合格教本,奥田真史　著,2017-05-18,1980,1,http://gihyo.jp/book/2017/978-4-7741-8932-1
9784774190631,03,Webサイト制作,0306,アフィリエイト・SEO・ネットマーケ,-,コンテンツ・デザインパターン,吉澤浩一郎　著,2017-06-24,2020,1,http://gihyo.jp/book/2017/978-4-7741-9063-1
9784774190013,03,Webサイト制作,0306,アフィリエイト・SEO・ネットマーケ,-,今すぐ使えるかんたんPLUS+アフィリエイト しっかり稼げる！ 攻略大事典,リンクアップ　著，ayan　監修,2017-06-23,1640,1,http://gihyo.jp/book/2017/978-4-7741-9001-3
9784774190297,03,Webサイト制作,0301,Webデザイン・HTML・CSS,-,世界一わかりやすい WordPress 導入とサイト制作の教科書,安藤篤史，岡本秀高，古賀海人，深沢幸治郎　著,2017-06-17,2380,1,http://gihyo.jp/book/2017/978-4-7741-9029-7
9784774187518,02,デザイン・素材集,0205,その他デザイン・素材集,-,ショートアニメーション メイキング講座,吉邉尚希　著,2017-03-09,2680,1,http://gihyo.jp/book/2017/978-4-7741-8751-8
9784774185514,02,デザイン・素材集,0205,その他デザイン・素材集,-,デザインの学校これからはじめるPremiere Pro の本,mountain studio　佐藤太郎，白井小太郎　著，ロクナナワークショップ　監修,2017-01-25,2780,1,http://gihyo.jp/book/2017/978-4-7741-8551-4
9784774185408,02,デザイン・素材集,0205,その他デザイン・素材集,-,今すぐ使えるかんたんPremiere Elements 15,山本浩司　著,2016-11-23,1980,1,http://gihyo.jp/book/2016/978-4-7741-8540-8
9784774183145,02,デザイン・素材集,0206,年賀状素材集,-,おしゃれにはなやぐ 和モダン年賀状 2017年版,技術評論社編集部　編・著,2016-10-13,740,0,http://gihyo.jp/book/2016/978-4-7741-8314-5
9784774183114,02,デザイン・素材集,0206,年賀状素材集,-,あっという間にかんたん筆ぐるめ年賀状 2017年版,技術評論社編集部　編・著,2016-10-09,426,0,http://gihyo.jp/book/2016/978-4-7741-8311-4
9784774179209,02,デザイン・素材集,0204,デザイン素材集,-,はなやか和モダン 素材集,鶴崎亜紀子　著,2016-02-25,2780,1,http://gihyo.jp/book/2016/978-4-7741-7920-9
9784774179759,02,デザイン・素材集,0204,デザイン素材集,-,まるごと使える！PowerPoint プレゼンデザイン素材集Z,河合浩之　著,2016-02-20,2380,1,http://gihyo.jp/book/2016/978-4-7741-7975-9
9784774173122,02,デザイン・素材集,0204,デザイン素材集,-,かわいいハンドメイド素材集,ingectar-e　著,2015-04-21,2280,1,http://gihyo.jp/book/2015/978-4-7741-7312-2
9784774189789,09,資格試験（一般）・大学受験,0902,福祉・医療（ケアマネ・介護福祉士など）,-,ケアプラン 困ったときに開く本,佐藤ちよみ　著,2017-05-17,2240,1,http://gihyo.jp/book/2017/978-4-7741-8978-9
9784774182940,02,デザイン・素材集,0203,3D・CG・CAD,-,Autodesk Revit ではじめるBIM実践入門,山形雄次郎　著,2016-08-26,3600,1,http://gihyo.jp/book/2016/978-4-7741-8294-0
9784774182780,02,デザイン・素材集,0203,3D・CG・CAD,-,無料ではじめるBlender CGイラストテクニック,大澤龍一　著,2016-07-13,2680,1,http://gihyo.jp/book/2016/978-4-7741-8278-0
9784774187198,02,デザイン・素材集,0201,Illustrator・Photoshop,-,デザインの学校これからはじめるPhotoshopの本,I＆D　宮川千春，木俣カイ　著，ロクナナワークショップ　監修,2017-02-04,1980,1,http://gihyo.jp/book/2017/978-4-7741-8719-8
9784774186306,02,デザイン・素材集,0201,Illustrator・Photoshop,-,世界一わかりやすいPhotoshop 操作とデザインの教科書 CC/CS6対応版,柘植ヒロポン，上原ゼンジ，吉田浩章，大西すみこ，坂本可南子　著,2017-02-01,2280,1,http://gihyo.jp/book/2017/978-4-7741-8630-6
9784774186290,02,デザイン・素材集,0201,Illustrator・Photoshop,-,世界一わかりやすいIllustrator 操作とデザインの教科書 CC/CS6対応版,ピクセルハウス　著,2017-01-25,2280,1,http://gihyo.jp/book/2017/978-4-7741-8629-0
9784774185392,02,デザイン・素材集,0201,Illustrator・Photoshop,-,今すぐ使えるかんたんPhotoshop Elements 15,技術評論社編集部　著,2016-11-23,1680,1,http://gihyo.jp/book/2016/978-4-7741-8539-2
9784774185309,02,デザイン・素材集,0201,Illustrator・Photoshop,-,改訂新版 写真の色補正・加工に強くなる,上原ゼンジ　著，庄司正幸　監修,2016-11-03,1980,1,http://gihyo.jp/book/2016/978-4-7741-8530-9
9784774173948,04,スマートフォン・タブレット,0402,その他スマートフォン・タブレット,-,格安 SIM&スマホ 100%入門ガイド,リブロワークス　著,2015-06-10,880,1,http://gihyo.jp/book/2015/978-4-7741-7394-8
9784774169514,04,スマートフォン・タブレット,0402,その他スマートフォン・タブレット,-,ゼロからはじめるドコモ GALAXY S5 ACTIVE SC-02G スマートガイド,技術評論社編集部　著,2014-11-13,1380,1,http://gihyo.jp/book/2014/978-4-7741-6951-4
9784774166377,04,スマートフォン・タブレット,0402,その他スマートフォン・タブレット,-,スマホで捗るライフハック,堀井塚高，松村武宏，井上真花　著,2014-08-09,1580,0,http://gihyo.jp/book/2014/978-4-7741-6637-7
9784774191058,04,スマートフォン・タブレット,0403,Androidなど,-,ゼロからはじめるau Xperia XZs SOV35 スマートガイド,リンクアップ　著,2017-07-22,1340,1,http://gihyo.jp/book/2017/978-4-7741-9105-8
9784774191102,04,スマートフォン・タブレット,0403,Androidなど,-,ゼロからはじめるau Galaxy S8／S8+ SCV36／SCV35 スマートガイド,技術評論社編集部　著,2017-07-20,1480,1,http://gihyo.jp/book/2017/978-4-7741-9110-2
9784774189796,04,スマートフォン・タブレット,0401,iPhone・iPad,-,ゼロからはじめるiPad スマートガイド,リンクアップ　著,2017-05-27,1420,1,http://gihyo.jp/book/2017/978-4-7741-8979-6
9784774188874,04,スマートフォン・タブレット,0401,iPhone・iPad,-,ゼロからはじめるApple Pay／Suica スマートガイド,リンクアップ　著,2017-04-18,980,1,http://gihyo.jp/book/2017/978-4-7741-8887-4
9784774187341,04,スマートフォン・タブレット,0401,iPhone・iPad,-,ゼロからはじめるdocomo アプリ・サービス活用ガイド,リンクアップ　著,2017-02-24,1280,1,http://gihyo.jp/book/2017/978-4-7741-8734-1
9784774189963,01,パソコン,0199,その他パソコン,-,60分でわかる！ IT ビジネス最前線,ITビジネス研究会　著，株式会社NTTデータ経営研究所　パートナー・情報戦略コンサルティングユニット長　三谷慶一郎　監修,2017-06-17,1020,1,http://gihyo.jp/book/2017/978-4-7741-8996-3
9784774189604,01,パソコン,0199,その他パソコン,-,【図解】コレ1枚でわかる最新ITトレンド,斎藤昌義　著,2017-05-10,1780,1,http://gihyo.jp/book/2017/978-4-7741-8960-4
9784774188904,01,パソコン,0199,その他パソコン,-,たくさがわ先生が教える パソコン超入門,たくさがわつねあき　著,2017-04-29,1280,1,http://gihyo.jp/book/2017/978-4-7741-8890-4
9784774188799,01,パソコン,0199,その他パソコン,-,60分でわかる！ 機械学習＆ディープラーニング 超入門,機械学習研究会　著，株式会社ALBERT　データ分析部　安達章浩，青木健児　監修,2017-04-12,980,1,http://gihyo.jp/book/2017/978-4-7741-8879-9
9784774190426,03,パソコン,0307,LINE・Facebook・Twitterなど,-,今すぐ使えるかんたんminiスマホで楽しむ Facebook超入門,森嶋良子，田口和裕　著,2017-07-19,1050,1,http://gihyo.jp/book/2017/978-4-7741-9042-6
9784774190419,03,パソコン,0307,LINE・Facebook・Twitterなど,-,今すぐ使えるかんたんGoogle 完全ガイドブック 困った解決＆便利技,AYURA　著,2017-07-15,1640,1,http://gihyo.jp/book/2017/978-4-7741-9041-9
9784774184937,01,パソコン,0110,メール・インターネット,-,今すぐ使えるかんたんOutlook 完全ガイドブック 困った解決＆便利技,AYURA　著,2016-10-29,1580,1,http://gihyo.jp/book/2016/978-4-7741-8493-7
9784774177601,01,パソコン,0110,メール・インターネット,-,今すぐ使えるかんたんインターネット＆メール,リブロワークス　著,2015-12-16,1380,1,http://gihyo.jp/book/2015/978-4-7741-7760-1
9784774176970,01,パソコン,0110,メール・インターネット,-,今すぐ使えるかんたんOutlook 2016,技術評論社編集部，マイカ　著,2015-10-10,1480,1,http://gihyo.jp/book/2015/978-4-7741-7697-0
9784774180489,01,パソコン,0108,自作・周辺機器・CD／DVD作成,-,今すぐ使えるかんたん自作パソコン,リンクアップ　著,2016-04-19,1880,1,http://gihyo.jp/book/2016/978-4-7741-8048-9
9784774190181,09,資格試験（一般）・大学受験,0901,金融・法律（FP・知財・貸金など）,-,らくらく突破第5版 貸金業務取扱主任者 合格教本,田村誠　著,2017-06-21,2240,1,http://gihyo.jp/book/2017/978-4-7741-9018-1
9784774181707,01,パソコン,0107,その他Officeアプリ・一太郎など,-,ゼロからはじめるOneNote 2016／2013 スマートガイド,技術評論社編集部，マイカ　著,2016-06-25,980,1,http://gihyo.jp/book/2016/978-4-7741-8170-7
9784774168227,01,パソコン,0107,その他Officeアプリ・一太郎など,-,情報倫理,高橋慈子，原田隆史，佐藤翔，岡部晋典　著,2014-12-27,1280,1,http://gihyo.jp/book/2015/978-4-7741-6822-7
9784774168036,01,パソコン,0107,その他Officeアプリ・一太郎など,-,今すぐ使えるかんたんぜったいデキます！ Outlook 2013,井上香緒里　著,2014-11-26,1380,1,http://gihyo.jp/book/2014/978-4-7741-6803-6
9784774157405,01,パソコン,0107,その他Officeアプリ・一太郎など,-,今すぐ使えるかんたんminiOutlook 2013 基本技,松田真理　著,2013-07-03,980,1,http://gihyo.jp/book/2013/978-4-7741-5740-5
9784774187228,01,パソコン,0106,PowerPoint,-,スピードマスター1時間でわかる パワーポイント 「伝わる」プレゼンの要点,野々山美紀　著,2017-02-08,880,1,http://gihyo.jp/book/2017/978-4-7741-8722-8
9784774188881,01,パソコン,0103,Access,-,Accessデータベース 本格作成入門,今村ゆうこ　著,2017-04-20,2480,1,http://gihyo.jp/book/2017/978-4-7741-8888-1
9784774186153,01,パソコン,0103,Access,-,スピードマスター1時間でわかる Accessデータベース超入門 ひとりでデータベースを構築できる！,今村ゆうこ　著,2016-12-28,980,1,http://gihyo.jp/book/2017/978-4-7741-8615-3
9784774181714,01,パソコン,0103,Access,-,今すぐ使えるかんたんminiAccess 2016 基本技,技術評論社編集部，AYURA　著,2016-06-25,980,1,http://gihyo.jp/book/2016/978-4-7741-8171-4
9784774190044,01,パソコン,0104,Excel,-,今すぐ使えるかんたんExcelデータベース,井上香緒里　著,2017-06-24,1840,1,http://gihyo.jp/book/2017/978-4-7741-9004-4
9784774190167,01,パソコン,0104,Excel,-,いつもの作業を自動化したい人の Excel VBA 1冊目の本,大村あつし　著,2017-06-20,2040,1,http://gihyo.jp/book/2017/978-4-7741-9016-7
9784774189925,01,パソコン,0104,Excel,-,今すぐ使えるかんたん文庫エクセル ここで差がつく！ 快速ワザ,AYURA　著,2017-06-13,720,1,http://gihyo.jp/book/2017/978-4-7741-8992-5
9784774190150,01,パソコン,0104,Excel,-,計算ミスが激減する Excelの数式入力のコツ,村田吉徳　著,2017-05-26,1520,1,http://gihyo.jp/book/2017/978-4-7741-9015-0
9784774187372,01,パソコン,0105,Word,-,ああしたい！ こうしたい！ 自治会・PTAの書類のつくり方,伊東知代子，山田あゆみ　著,2017-02-25,1980,1,http://gihyo.jp/book/2017/978-4-7741-8737-2
9784774187235,01,パソコン,0105,Word,-,これからはじめる ワードの本,門脇香奈子　著,2017-02-10,1380,1,http://gihyo.jp/book/2017/978-4-7741-8723-5
9784774188669,01,パソコン,0102,Mac,-,たった1日で即戦力になるMacの教科書,佐々木正悟，海老名久美　著,2017-03-17,1680,1,http://gihyo.jp/book/2017/978-4-7741-8866-9
9784774186580,01,パソコン,0102,Mac,-,Macアプリ 100% 厳選ガイドブック,小原裕太　著,2017-01-24,1280,1,http://gihyo.jp/book/2017/978-4-7741-8658-0
9784774184869,01,パソコン,0102,Mac,-,今すぐ使えるかんたんmacOS Sierra 完全ガイドブック,リブロワークス　著,2016-10-18,2180,1,http://gihyo.jp/book/2016/978-4-7741-8486-9
9784774180533,01,パソコン,0102,Mac,-,今すぐ使えるかんたんはじめてのMacBook入門,小原裕太　著,2016-04-21,1780,1,http://gihyo.jp/book/2016/978-4-7741-8053-3
9784774183893,13,理工・サイエンス,1399,その他理工・サイエンス,-,猫の気まぐれには理由がある,橋本ねう　著,2016-09-22,1480,1,http://gihyo.jp/book/2016/978-4-7741-8389-3
9784774180694,13,理工・サイエンス,1399,その他理工・サイエンス,-,即戦力になる実験ノート入門,吉村忠与志　著,2016-04-19,1980,1,http://gihyo.jp/book/2016/978-4-7741-8069-4
9784774179919,13,理工・サイエンス,1399,その他理工・サイエンス,-,桜の樹木学,近田文弘　著,2016-03-16,2280,1,http://gihyo.jp/book/2016/978-4-7741-7991-9
9784774189550,13,理工・サイエンス,1305,医学・薬学・生物・化学,-,病気を見きわめる 脳のしくみ事典,高木繁治　監修,2017-05-18,1880,1,http://gihyo.jp/book/2017/978-4-7741-8955-0
